customer_id,Customer_Age,Income_Category,Total_Relationship_Count,Total_Trans_Amt,Total_Trans_Ct,Months_Inactive_12_mon,cluster,churned,churn_probability,propensity_score,targeting_band
719716983,46,Unknown,4,4042,85,3,3,0,0.0018658414,,
711117108,48,Unknown,4,3916,61,2,2,0,0.0053486163,,
780567408,47,Less than $40K,5,3912,77,1,0,0,0.00015163707,,
778810083,45,Less than $40K,4,4175,58,3,3,0,0.045539442,,
778696608,46,$40K - $60K,5,4802,73,2,3,0,0.0045571565,,
771469758,55,$120K +,5,4131,66,1,3,0,0.0009242262,,
714172158,51,$40K - $60K,3,4525,83,2,3,0,0.0004349484,,
713713983,42,Less than $40K,4,4906,94,2,0,0,0.00038724957,,
787454133,40,$120K +,3,4776,82,2,3,0,0.0009216281,,
709597983,65,Less than $40K,6,3349,77,1,0,0,0.00045028445,,
708298233,49,Less than $40K,4,1756,49,2,2,1,0.82691807,,
779885358,51,$120K +,5,4587,82,1,3,0,0.00011861197,,
709938708,56,Unknown,4,4576,78,1,0,0,0.00029801074,,
719620983,41,Less than $40K,6,4406,80,3,0,0,0.00014682038,,
712329933,47,Less than $40K,6,1998,44,3,2,1,0.97900546,,
798280683,37,$80K - $120K,6,4714,93,3,0,0,0.00014103147,,
715265208,48,Less than $40K,4,3868,80,3,0,0,0.0006552949,,
826069983,46,Unknown,4,4515,63,0,3,0,0.0020799073,,
708890958,55,$120K +,3,4231,68,3,3,0,0.0027793425,,
708818508,36,Less than $40K,5,4386,68,2,0,0,0.0014172258,,
795784008,44,Less than $40K,4,1718,37,2,2,1,0.98788667,,
714965958,47,$40K - $60K,6,4711,83,2,0,0,0.00042467643,,
716328558,46,$80K - $120K,4,4520,83,5,3,0,0.0018405258,,
780747033,43,Unknown,5,4149,66,1,3,0,0.0009870928,,
713923233,46,$80K - $120K,6,3392,86,3,0,0,0.00082501926,,
710962308,57,Unknown,3,4826,88,6,3,0,0.0013520271,,
713254983,62,$60K - $80K,5,4355,70,2,3,0,0.001157111,,
720275358,47,$40K - $60K,4,2479,46,3,2,1,0.9930808,,
715964058,39,Less than $40K,5,5105,79,2,3,0,0.0006536352,,
721461258,53,$40K - $60K,5,4399,88,2,0,0,0.0004211122,,
710727333,49,Less than $40K,4,2813,43,2,2,1,0.9977749,,
717325158,46,$40K - $60K,3,4474,63,1,0,0,0.00079872727,,
825856083,39,$40K - $60K,5,4078,70,1,0,0,0.00012975735,,
807136758,58,Less than $40K,3,2412,40,0,2,1,0.996506,,
715400733,43,$40K - $60K,6,2116,38,4,2,1,0.97125006,,
713927283,39,Unknown,3,4809,87,1,0,0,0.00024359931,,
711594858,44,Less than $40K,3,4509,70,3,0,0,0.0018986498,,
711389358,42,$40K - $60K,5,2516,64,3,0,1,0.78530335,,
720769533,65,$40K - $60K,4,4427,63,0,3,0,0.00059028575,,
715736283,55,Less than $40K,3,4666,98,1,3,0,0.00010527385,,
768949983,31,Unknown,5,4370,83,3,0,0,0.00035389952,,
711253383,48,Unknown,6,2446,34,2,2,1,0.9962858,,
798457833,46,Unknown,5,4534,71,1,3,0,0.0012598508,,
794554683,41,Less than $40K,4,2925,46,2,2,1,0.9883459,,
789996783,36,Unknown,5,4769,102,3,0,0,0.0006463631,,
712220283,37,$80K - $120K,3,4215,63,2,2,0,0.058929384,,
751150233,43,Less than $40K,3,4459,65,2,3,0,0.014196316,,
715815783,46,$60K - $80K,3,4591,85,2,3,0,0.0013153777,,
712599783,39,$80K - $120K,4,4768,82,2,3,0,0.0007485938,,
719653308,49,Less than $40K,5,4468,71,2,3,0,0.0023676734,,
708928908,39,Less than $40K,4,5128,74,3,3,0,0.015429622,,
709780158,52,Unknown,4,4812,79,4,0,0,0.00079374615,,
768675483,41,$60K - $80K,5,4455,82,3,3,0,0.0007745362,,
714243408,46,Unknown,4,4917,73,6,0,0,0.0008274859,,
711323283,57,$60K - $80K,3,2767,43,3,2,1,0.97731054,,
713499408,49,Less than $40K,5,4109,71,2,3,0,0.001278156,,
719245983,46,Unknown,6,4238,73,3,3,0,0.0012601424,,
810789708,38,Less than $40K,4,4587,92,2,3,0,0.0008687455,,
710301858,49,Unknown,6,3820,72,2,3,0,0.00048888964,,
718611333,55,$80K - $120K,6,4475,91,1,3,0,3.9893464e-05,,
787557258,52,Unknown,5,4957,78,3,3,0,0.0015221976,,
711533058,42,$40K - $60K,6,5533,85,2,0,0,0.008813942,,
715805133,52,Less than $40K,6,5532,81,2,0,0,0.0030293611,,
708680583,53,$40K - $60K,4,4940,68,1,0,0,0.00046496125,,
789454683,45,$40K - $60K,4,5046,79,2,0,0,0.00050605263,,
711428733,50,$40K - $60K,3,4144,64,2,0,0,0.0032334297,,
715842183,42,Less than $40K,5,4004,69,4,0,0,0.0013103267,,
815772333,48,Less than $40K,6,4059,89,3,3,0,0.0005797217,,
778255083,52,Less than $40K,5,4641,80,3,0,0,0.003121704,,
715571583,57,Less than $40K,5,4847,86,1,0,0,0.00033562904,,
720711483,56,Unknown,5,2608,45,2,0,1,0.96838033,,
827436483,48,$80K - $120K,6,4336,72,1,3,0,0.0003520838,,
710715783,52,Less than $40K,5,4436,75,2,3,0,0.0012325894,,
758367933,56,$80K - $120K,5,4435,79,3,3,0,0.0011934179,,
721399833,43,$40K - $60K,3,4736,86,1,0,0,0.0002506019,,
708727983,62,$60K - $80K,6,3048,54,1,3,0,0.06544523,,
802822833,51,$80K - $120K,5,3825,76,2,3,0,0.00068288157,,
713276733,45,Less than $40K,3,4490,90,1,0,0,0.00042535143,,
809440008,39,Unknown,3,2716,43,3,2,1,0.998536,,
716959833,45,$120K +,5,3973,66,2,3,0,0.004294449,,
714432108,56,$40K - $60K,5,4610,76,3,0,0,0.0008843956,,
772580958,57,Unknown,3,4930,80,2,0,0,0.0004083813,,
715071483,60,$40K - $60K,4,4392,81,2,0,0,0.00047057986,,
712410858,50,Unknown,4,4143,65,1,0,0,0.00055847433,,
715395933,44,Unknown,5,5302,70,2,3,0,0.17447907,,
711237633,49,$60K - $80K,3,2329,36,3,2,1,0.99691063,,
781337658,50,Less than $40K,3,5532,85,1,0,0,0.0010496926,,
718913358,36,Less than $40K,3,2659,43,3,2,1,0.9946209,,
715784808,57,$40K - $60K,4,3913,86,2,0,0,0.00013062224,,
718452633,35,Unknown,4,2569,46,3,2,1,0.99215007,,
769883733,46,$40K - $60K,3,2098,31,4,2,1,0.99877995,,
709375158,29,Unknown,6,3759,69,3,3,0,0.00067939924,,
801977733,40,Less than $40K,4,4481,82,2,0,0,0.0002008553,,
709175208,50,Less than $40K,4,4686,79,3,0,0,0.00073310325,,
788990508,62,$40K - $60K,4,3714,56,1,0,0,0.006843881,,
720835308,49,Unknown,6,4389,72,1,3,0,0.0004755344,,
717365958,50,Less than $40K,4,4765,71,2,3,0,0.0023523387,,
779577108,49,$40K - $60K,3,4052,65,3,3,0,0.0060573067,,
801497508,56,Less than $40K,4,4203,73,3,0,0,0.00074416865,,
716131083,47,$40K - $60K,6,4640,69,1,0,0,0.0015448137,,
784734258,56,$40K - $60K,5,4060,55,2,3,0,0.021829747,,
711122958,41,Less than $40K,5,2105,57,3,3,1,0.9593753,,
779508333,63,$60K - $80K,6,3677,55,2,3,0,0.011736263,,
717699408,51,Unknown,3,4884,89,3,0,0,0.0024205453,,
720210483,43,Unknown,6,5049,85,2,3,0,0.00065522065,,
709329558,49,Less than $40K,4,4566,73,3,3,0,0.006783741,,
721222833,51,$40K - $60K,3,4798,73,3,0,0,0.0015389675,,
712682583,44,$60K - $80K,3,4984,90,2,3,0,0.000917352,,
710051658,46,$60K - $80K,6,4402,75,3,3,0,0.002675149,,
708606633,56,$40K - $60K,6,1902,35,3,2,1,0.9862417,,
710862258,41,Less than $40K,3,4786,73,2,3,0,0.0024997161,,
720072933,49,Less than $40K,3,4759,90,3,0,0,0.00037583412,,
757527033,53,Less than $40K,3,4628,69,5,3,0,0.0043993318,,
713115483,44,Less than $40K,6,2275,45,3,2,1,0.9954945,,
816078708,45,$40K - $60K,3,4014,61,4,2,0,0.027554743,,
713985183,46,Less than $40K,4,4634,91,5,0,0,0.0006685513,,
789601308,58,$120K +,4,4228,93,5,2,0,0.0016570237,,
720133908,41,$40K - $60K,4,4204,77,1,3,0,0.00040383596,,
803197833,49,$40K - $60K,6,3637,69,5,0,0,0.0012564935,,
812222208,54,Unknown,6,5228,71,4,2,0,0.33273312,,
757634583,52,Less than $40K,4,4456,68,3,0,0,0.0016944814,,
719362458,47,Less than $40K,5,5064,74,3,3,0,0.016026387,,
789331908,40,Less than $40K,5,5342,64,2,3,0,0.25295115,,
715616358,53,Unknown,5,4405,67,4,3,0,0.0023538866,,
711784908,46,Less than $40K,5,3913,86,5,0,0,0.00053610135,,
806900508,53,Less than $40K,5,4161,75,3,0,0,0.0015322012,,
710098233,28,Less than $40K,3,4513,66,2,3,0,0.0014229171,,
713508333,43,Less than $40K,5,4591,85,4,0,0,0.00026598343,,
712176708,51,Less than $40K,5,4609,87,3,0,0,0.0013997656,,
719724933,58,Less than $40K,5,4396,78,4,0,0,0.00077981816,,
716537433,50,$40K - $60K,5,5170,68,4,0,0,0.0018127062,,
713186058,42,$40K - $60K,4,2191,51,2,2,1,0.9926722,,
787558683,45,$40K - $60K,3,4234,74,5,0,0,0.0009255666,,
718002633,48,$40K - $60K,6,3667,52,3,3,0,0.06283373,,
789241308,54,Less than $40K,4,2145,41,3,2,1,0.9939167,,
713941158,47,Less than $40K,6,4433,81,5,0,0,0.0019400673,,
808950108,39,Less than $40K,4,4409,72,5,0,0,0.00057580747,,
719050458,62,Less than $40K,6,4041,67,3,0,0,0.005566205,,
718021608,45,$40K - $60K,4,4659,83,5,0,0,0.00051487633,,
788870283,56,Less than $40K,5,3778,72,4,3,0,0.00092783174,,
778272408,52,$80K - $120K,4,2310,48,4,2,1,0.96694696,,
720079758,46,Unknown,6,5253,82,4,0,0,0.001529222,,
787457883,51,Less than $40K,4,4324,89,3,0,0,0.00028465415,,
719884983,52,$40K - $60K,3,4808,64,4,0,0,0.018151438,,
822056583,44,$40K - $60K,6,4996,80,5,0,0,0.00091261894,,
714585033,41,Less than $40K,3,4532,78,5,0,0,0.00021905823,,
713981283,52,Less than $40K,6,4271,88,5,0,0,0.0009894756,,
715328658,41,Less than $40K,5,2622,70,3,2,1,0.876847,,
708918558,37,$40K - $60K,5,3046,52,3,3,1,0.84690076,,
748194633,60,Less than $40K,5,4555,76,5,0,0,0.001878624,,
719323683,47,$40K - $60K,6,4093,77,5,3,0,0.0007254733,,
708611733,42,Unknown,4,4659,82,4,0,0,0.0016459093,,
771219033,42,$80K - $120K,4,4199,73,3,3,0,0.0017617305,,
721480158,50,Less than $40K,3,2370,44,3,0,1,0.99676275,,
708086958,49,Unknown,3,4369,59,5,2,0,0.02427159,,
709100283,36,Unknown,3,2828,46,2,0,1,0.98369366,,
719350908,43,Less than $40K,3,3553,66,3,0,0,0.0066488176,,
714124983,57,$80K - $120K,6,3303,66,4,2,0,0.009283719,,
718031508,45,$80K - $120K,6,5168,76,5,3,0,0.00073922833,,
709732608,41,Less than $40K,4,4282,82,3,0,0,0.00091084465,,
713466033,39,Less than $40K,5,2015,33,2,2,1,0.9993587,,
716369208,44,Less than $40K,6,4954,82,5,0,0,0.0008158195,,
781143933,43,Less than $40K,5,5006,76,3,0,0,0.0015944245,,
711337158,56,$40K - $60K,3,4774,81,5,0,0,0.0032372891,,
714724908,41,$40K - $60K,3,4633,79,4,0,0,0.00055618247,,
719973033,49,Less than $40K,5,4531,86,5,3,0,0.001764373,,
714196008,43,$60K - $80K,5,4685,79,3,3,0,0.0026592908,,
780272208,39,Less than $40K,4,4139,69,2,0,0,0.00065849564,,
717849708,46,$60K - $80K,5,4368,87,3,0,0,0.0003837437,,
712437108,49,$80K - $120K,3,4889,89,3,3,0,0.0040362985,,
767802483,44,$60K - $80K,6,5066,71,3,3,0,0.015297603,,
709064208,43,Less than $40K,4,2219,49,3,2,1,0.9986904,,
714343608,56,Less than $40K,5,4921,90,4,3,0,0.007100999,,
709668408,56,$40K - $60K,5,5285,82,4,3,0,0.35358447,,
712753758,57,Less than $40K,4,4313,75,4,0,0,0.0016531864,,
807722658,51,Less than $40K,3,4761,99,3,0,0,0.0010413254,,
826808208,60,$40K - $60K,3,4210,84,5,0,0,0.0011287954,,
757224108,43,Less than $40K,6,3929,67,3,0,0,0.001463094,,
816091608,37,$40K - $60K,4,4424,73,2,3,0,0.0021686917,,
819684183,46,$40K - $60K,4,3043,53,5,0,0,0.016734783,,
719630358,50,Less than $40K,1,2616,47,3,2,1,0.9975948,0.38469315,Low priority
712399308,38,Less than $40K,5,2143,67,3,0,1,0.9039573,,
721282908,44,$40K - $60K,3,3971,60,1,3,0,0.006153391,,
820848408,52,Unknown,5,5053,74,5,0,0,0.0018806217,,
710888883,37,Less than $40K,6,4824,83,4,0,0,0.0005121915,,
711338058,45,Less than $40K,6,4851,86,3,0,0,0.0007246804,,
721317333,40,$40K - $60K,4,4759,75,2,0,0,0.00092543516,,
711350133,51,$80K - $120K,5,4995,88,4,3,0,0.00088898663,,
803606958,57,Less than $40K,5,3946,73,5,3,0,0.0009884519,,
721039308,40,$80K - $120K,4,4400,71,3,3,0,0.0012596954,,
713440833,61,Less than $40K,5,4348,84,3,0,0,0.0004287525,,
780814158,57,Less than $40K,6,4577,81,4,3,0,0.0010658685,,
717255333,40,$80K - $120K,1,2729,44,2,2,1,0.99831223,0.35271904,Low priority
714368883,50,Less than $40K,6,4338,73,5,3,0,0.0011522043,,
788797983,42,Unknown,5,4869,85,1,0,0,0.00022949687,,
720642633,43,$40K - $60K,6,3837,65,1,3,0,0.0012345115,,
708793008,46,$80K - $120K,5,2207,40,3,2,1,0.99533194,,
819351258,42,Less than $40K,5,5339,86,4,0,0,0.0013971739,,
715212108,41,Less than $40K,5,4565,84,5,3,0,0.00048556458,,
720046458,50,Less than $40K,6,4491,65,4,0,0,0.0065258653,,
779942808,42,Less than $40K,6,4482,74,2,3,0,0.002071076,,
713709258,43,$40K - $60K,3,4424,88,3,0,0,0.00024529744,,
779961408,58,Less than $40K,4,4854,74,4,0,0,0.002647602,,
798699033,52,Unknown,3,4408,80,3,3,0,0.0010197496,,
754968033,40,Less than $40K,4,4899,87,5,0,0,0.00021207271,,
710163633,41,$40K - $60K,3,4996,92,3,0,0,0.0005564807,,
781675983,59,Less than $40K,4,4706,84,5,0,0,0.008366584,,
720418383,45,Unknown,4,4854,80,1,3,0,0.00026250898,,
778486008,52,Less than $40K,4,3669,62,4,0,0,0.003040443,,
718303683,36,Less than $40K,4,2622,60,2,0,1,0.2700752,,
716756133,43,Less than $40K,4,5079,80,3,0,0,0.0014724951,,
711363258,49,Unknown,6,4680,77,3,3,0,0.0028989094,,
708551508,51,Less than $40K,4,4966,78,4,0,0,0.0033201438,,
715019883,52,$60K - $80K,5,4139,67,3,3,0,0.0016884257,,
711125358,45,$40K - $60K,4,4803,72,4,0,0,0.00033803663,,
708453408,40,$80K - $120K,6,3721,62,2,2,0,0.029159274,,
716370258,49,Less than $40K,5,4537,66,3,0,0,0.0051093814,,
803880108,47,$40K - $60K,6,4474,58,5,0,0,0.005521556,,
708660408,40,$40K - $60K,4,2459,43,2,0,1,0.99103326,,
709822008,42,Unknown,5,4317,66,3,0,0,0.002233731,,
716411358,43,Less than $40K,5,4676,78,5,3,0,0.001529428,,
717524433,52,$40K - $60K,5,4700,92,3,3,0,0.0007280421,,
721011858,63,Less than $40K,6,3913,78,3,2,0,0.0015825154,,
719734533,40,Less than $40K,6,4921,65,2,0,0,0.005059619,,
712285908,60,Less than $40K,5,5228,73,4,0,0,0.0034256494,,
713675658,36,Unknown,6,4636,85,3,3,0,0.0008001145,,
712869783,56,Less than $40K,5,4606,79,5,3,0,0.0024073208,,
708545058,45,$40K - $60K,5,5136,81,4,0,0,0.00059503096,,
817240833,51,Less than $40K,4,5023,78,3,3,0,0.0014962727,,
711671058,48,Unknown,5,2171,38,2,2,1,0.99751234,,
719815383,49,Unknown,4,5137,89,4,0,0,0.00077537884,,
808747233,50,$120K +,6,2573,55,3,2,1,0.57281846,,
713084208,43,$40K - $60K,6,2397,46,3,2,1,0.98707414,,
806652483,41,$40K - $60K,4,4391,67,5,0,0,0.0015726816,,
709803258,48,$80K - $120K,5,2400,52,2,3,1,0.94453204,,
717765183,55,Unknown,4,4956,72,5,2,0,0.0045284145,,
779041983,41,$40K - $60K,6,4439,81,2,3,0,0.00072306854,,
709868433,43,Less than $40K,3,4409,69,3,0,0,0.0013751495,,
818699208,47,Unknown,4,2400,43,4,2,1,0.9978352,,
717395733,42,$40K - $60K,4,4512,81,4,3,0,0.0015280393,,
719516208,54,$120K +,3,2329,47,2,2,1,0.9854371,,
717026658,43,Less than $40K,6,2866,47,3,2,1,0.9944878,,
801516183,52,Less than $40K,3,4610,90,3,0,0,0.00089867803,,
716231133,40,Less than $40K,5,3453,52,5,0,0,0.017020607,,
779625858,37,Less than $40K,6,5032,89,1,0,0,0.00028290827,,
709575858,53,$40K - $60K,4,4527,79,5,2,0,0.0020303589,,
720927183,56,Less than $40K,3,4536,81,5,3,0,0.0014581735,,
772198983,53,$40K - $60K,3,4463,89,5,0,0,0.0005603288,,
721122258,38,$40K - $60K,5,4377,62,5,2,0,0.00404444,,
758875908,40,Less than $40K,4,4699,81,4,0,0,0.00045420395,,
716501133,36,Less than $40K,6,3912,79,4,0,0,0.00016121157,,
719250783,41,Less than $40K,4,4637,68,2,3,0,0.0026178926,,
789179583,28,Unknown,5,4865,87,3,3,0,0.0003505532,,
708254733,41,Less than $40K,5,5171,85,4,0,0,0.002759393,,
719758758,42,Less than $40K,4,4917,66,2,0,0,0.00935818,,
805458933,39,$40K - $60K,6,4727,83,4,3,0,0.0013785056,,
720408708,49,Less than $40K,3,4109,61,4,3,0,0.014895466,,
788911458,40,Less than $40K,3,3840,69,1,3,0,0.0004524351,,
771862308,50,$80K - $120K,4,4916,87,3,0,0,0.0008020511,,
714616308,44,Less than $40K,6,4294,67,4,3,0,0.0020560161,,
721221783,62,Less than $40K,6,3546,65,3,2,0,0.009524141,,
766021083,55,Less than $40K,3,2578,42,5,2,1,0.99861515,,
771918033,54,$80K - $120K,3,4824,83,4,2,0,0.0025851892,,
719756133,34,$60K - $80K,3,3257,53,2,2,1,0.892975,,
711777633,41,$60K - $80K,5,4173,80,2,3,0,0.0008714317,,
713261133,38,$60K - $80K,5,2221,40,2,3,1,0.97710675,,
788519958,57,Less than $40K,6,4815,62,5,0,0,0.012069445,,
768412608,39,$40K - $60K,6,4309,79,3,0,0,0.00044123965,,
709972908,38,Less than $40K,5,4369,70,1,3,0,0.00036129923,,
713029683,64,Less than $40K,5,4738,82,4,3,0,0.0014832026,,
768243858,54,$80K - $120K,3,2717,46,4,0,1,0.99521154,,
711685758,60,$40K - $60K,3,4791,101,2,3,0,0.00043261354,,
714528258,46,$60K - $80K,3,4904,75,1,3,0,0.00095742074,,
818930808,36,Less than $40K,3,3937,70,2,0,0,0.0006077002,,
713310558,47,$40K - $60K,5,4130,74,2,0,0,0.0008637173,,
719995008,44,Unknown,6,5024,69,2,3,0,0.0129857175,,
811713408,58,$40K - $60K,4,4897,81,2,0,0,0.0004660286,,
709649958,62,$60K - $80K,4,2281,45,5,2,1,0.99692994,,
708822783,53,Less than $40K,4,4862,77,3,0,0,0.005073149,,
771869508,51,Less than $40K,4,4924,81,3,0,0,0.0008571041,,
804413508,41,$80K - $120K,6,4506,90,2,3,0,0.00081554434,,
815756058,54,Less than $40K,3,4752,72,2,0,0,0.0013271536,,
712278108,46,$40K - $60K,6,4821,67,3,0,0,0.0032419625,,
717072108,50,$40K - $60K,3,2571,44,3,2,1,0.998279,,
721460283,49,Less than $40K,5,2144,51,1,0,1,0.8701502,,
784827108,39,Less than $40K,6,4043,72,3,0,0,0.0008492816,,
717862308,45,$40K - $60K,6,3835,78,3,0,0,0.0007825345,,
716726058,48,Less than $40K,4,4609,79,1,0,0,0.00018479214,,
717405408,31,Unknown,3,4143,82,2,0,0,0.00023180021,,
718734408,57,$40K - $60K,3,4823,62,4,0,0,0.031061895,,
771666783,43,$40K - $60K,5,4883,68,1,3,0,0.001916262,,
789301458,41,Unknown,5,4675,78,2,3,0,0.0008409069,,
772329183,48,$40K - $60K,4,3481,78,4,3,0,0.0009881656,,
713792583,52,Unknown,5,4572,76,2,3,0,0.0005572248,,
719577258,43,Less than $40K,3,1937,39,3,2,1,0.9534014,,
770878458,27,Less than $40K,3,3855,73,2,0,0,0.00029485507,,
798308058,39,$40K - $60K,6,4412,81,1,3,0,0.00047535743,,
772528158,55,Less than $40K,4,2546,42,3,2,1,0.99841547,,
718707933,54,$60K - $80K,4,2750,51,3,2,1,0.97999865,,
709791333,40,Less than $40K,6,4751,80,1,0,0,0.00017748991,,
710090958,51,$80K - $120K,6,4182,71,3,0,0,0.0011827332,,
772687983,53,$60K - $80K,5,4811,56,3,2,0,0.7293006,,
714707133,47,Less than $40K,5,4443,86,1,3,0,0.00017785873,,
720126033,42,$80K - $120K,3,4682,90,3,0,0,0.0003663703,,
713995233,38,Less than $40K,6,4707,88,4,3,0,0.00045911115,,
771638733,49,$40K - $60K,5,2750,59,2,3,1,0.73163813,,
715009833,51,Less than $40K,3,5149,90,4,0,0,0.00033682448,,
711497283,54,Less than $40K,5,4237,87,6,0,0,0.00050963234,,
803418783,40,$60K - $80K,5,4680,87,4,3,0,0.0006582625,,
814611633,47,Less than $40K,3,4150,69,1,0,0,0.00026752186,,
709411383,45,$40K - $60K,6,4275,78,4,0,0,0.0005381315,,
825753258,47,$60K - $80K,4,4495,81,3,3,0,0.0007647066,,
713930433,57,$80K - $120K,5,1920,53,3,2,1,0.9844058,,
715941633,50,Less than $40K,3,3800,69,3,2,0,0.002563497,,
772162683,34,Less than $40K,6,2768,45,2,3,1,0.97315514,,
712531008,43,$120K +,4,2510,32,3,2,1,0.9942253,,
711583458,48,Less than $40K,4,4913,82,3,3,0,0.0012299985,,
714418983,43,$40K - $60K,4,4509,80,2,3,0,0.0011488474,,
708699108,39,Less than $40K,4,4890,53,3,0,0,0.0773184,,
771749733,41,$40K - $60K,5,3680,81,2,3,0,0.00074947934,,
715235808,47,Less than $40K,3,4636,75,3,0,0,0.00091735803,,
716666133,51,$120K +,6,4657,70,4,3,0,0.016268827,,
716709858,34,Less than $40K,1,2721,54,2,2,1,0.9790006,0.5096771,Test
715356258,42,Less than $40K,4,4384,78,2,0,0,0.00035554197,,
720389283,58,Less than $40K,6,4999,83,3,0,0,0.0024091846,,
778131333,38,Less than $40K,6,5154,80,3,3,0,0.0036206015,,
708286683,57,$80K - $120K,6,4884,86,3,3,0,0.0013810325,,
814765533,44,$40K - $60K,4,2971,54,3,2,1,0.9532886,,
814195758,42,$60K - $80K,4,4642,78,1,0,0,0.00016287147,,
717121758,58,Less than $40K,5,4627,68,3,0,0,0.0042172293,,
768720708,41,Less than $40K,4,4268,84,4,0,0,0.00026631483,,
718032483,33,Less than $40K,5,4688,89,3,0,0,0.00039204027,,
809966058,48,Less than $40K,4,4569,81,4,0,0,0.00065174047,,
711553308,60,$40K - $60K,3,4542,88,1,0,0,0.0001622417,,
708253458,59,Unknown,4,4857,81,2,3,0,0.0007371173,,
711276933,56,Less than $40K,6,4851,84,4,0,0,0.0007473425,,
718165758,41,$40K - $60K,6,5466,85,3,0,0,0.0017522675,,
780089658,36,$60K - $80K,4,5638,86,2,3,0,0.0076852543,,
826421958,46,Less than $40K,5,1843,44,4,2,1,0.91885895,,
778712658,52,Less than $40K,4,4026,86,4,0,0,0.00048588985,,
708158133,45,$80K - $120K,3,2188,50,2,0,1,0.98445314,,
712514508,47,$120K +,6,3073,49,4,3,0,0.109892674,,
710725383,42,$40K - $60K,3,3282,66,2,3,0,0.06274304,,
772601283,39,$80K - $120K,6,2514,32,2,3,0,0.3622518,,
716371308,40,$40K - $60K,6,4497,84,6,3,0,0.000882751,,
718518858,50,$40K - $60K,4,5056,81,3,0,0,0.001261938,,
712579983,40,Unknown,5,2258,59,2,3,0,0.8997769,,
716511483,46,Less than $40K,3,3404,54,3,3,0,0.021311028,,
708653958,38,$60K - $80K,5,2608,36,2,2,1,0.90496,,
712161858,55,Less than $40K,4,2244,54,2,3,1,0.9466879,,
716761308,37,Less than $40K,3,5199,83,3,3,0,0.0027366308,,
710547783,57,$40K - $60K,3,4912,82,4,0,0,0.0015575999,,
772118583,43,Less than $40K,6,4596,85,2,0,0,0.0006791652,,
712154883,54,Less than $40K,3,4823,72,2,0,0,0.0012411317,,
793842558,39,Less than $40K,6,4509,69,4,0,0,0.0008448375,,
792695808,41,$120K +,5,4775,84,4,3,0,0.000741449,,
798047583,45,Unknown,6,4596,71,3,3,0,0.0015312415,,
719453283,45,Less than $40K,3,4454,76,4,0,0,0.0010188455,,
717637908,36,Less than $40K,4,4951,96,3,0,0,0.0001997516,,
708303108,50,Less than $40K,5,4940,94,3,0,0,0.00010162761,,
788876208,42,Less than $40K,5,3826,71,3,2,0,0.003122593,,
772069683,59,$60K - $80K,3,4716,79,1,0,0,0.00019736466,,
780143283,43,$40K - $60K,4,2678,37,3,0,1,0.9947078,,
805453908,33,$40K - $60K,6,4355,79,1,0,0,0.000111278525,,
780897858,38,Less than $40K,4,3770,76,3,3,0,0.00047058795,,
719881533,46,$40K - $60K,5,1561,41,3,2,1,0.9829857,,
717346833,44,Less than $40K,3,3764,76,2,3,0,0.00085829565,,
718555308,59,$40K - $60K,3,4845,88,4,2,0,0.004210551,,
771783333,49,$40K - $60K,6,2379,57,2,3,1,0.93270606,,
709208808,50,Less than $40K,5,4275,71,2,0,0,0.00079624343,,
818901708,41,Unknown,3,4539,90,1,3,0,0.00016747284,,
713247408,51,Less than $40K,3,4333,68,1,0,0,0.00027487366,,
715617333,36,Less than $40K,3,4957,88,3,3,0,0.0007886254,,
714230808,36,Less than $40K,6,5005,76,4,0,0,0.00045466752,,
715866033,37,Less than $40K,5,3840,72,2,0,0,0.0011395492,,
718065333,39,$40K - $60K,4,3711,81,4,0,0,0.00033686816,,
710756133,40,Less than $40K,5,4290,73,6,0,0,0.00037708212,,
713873658,45,$120K +,4,4767,76,3,0,0,0.0015626402,,
771499233,46,Less than $40K,6,4374,76,1,3,0,0.00032158612,,
711274458,38,Less than $40K,4,2478,45,3,2,1,0.9904439,,
790108908,44,$80K - $120K,5,4043,57,1,3,0,0.006587044,,
797389758,42,$40K - $60K,6,4232,79,2,3,0,0.0013496765,,
827100333,49,Less than $40K,3,5208,93,3,0,0,0.000326902,,
711647808,55,Less than $40K,4,4414,82,1,0,0,0.00015156665,,
714035283,56,Less than $40K,6,2371,46,2,0,1,0.8737689,,
720553158,39,Less than $40K,5,5001,82,2,0,0,0.00040084333,,
717924933,48,Unknown,3,4956,88,4,0,0,0.0008225799,,
802856508,42,$80K - $120K,6,4363,76,3,3,0,0.00064464455,,
708376983,58,Unknown,5,2119,37,2,2,1,0.9739552,,
712673283,36,Less than $40K,3,4886,85,2,3,0,0.0012985565,,
711862533,55,Less than $40K,5,2500,42,3,0,1,0.94510525,,
772407333,41,Less than $40K,5,1730,30,3,2,1,0.9968587,,
778356408,51,$40K - $60K,6,4275,78,2,0,0,0.00068416673,,
716791908,43,$80K - $120K,5,4480,77,2,3,0,0.0069427104,,
757761033,35,$40K - $60K,5,4673,73,6,0,0,0.0008349045,,
758186433,37,Less than $40K,3,5038,84,2,0,0,0.0008919273,,
786546783,59,$40K - $60K,3,4457,79,2,3,0,0.00021752575,,
789634983,59,$40K - $60K,5,4911,86,1,0,0,0.00023624324,,
720654183,45,$80K - $120K,2,2152,46,3,2,1,0.9947876,0.69265616,Priority
715880283,57,$120K +,4,4649,89,4,3,0,0.0014120592,,
